Date,brazil_drawdown_pressure_weighted,brazil_vol_pressure_weighted,external_brazil_pressure_weighted,global_equity_pressure_weighted,fx_pressure_weighted,vix_pressure_weighted,bsti_raw_score,bsti_0_100,bsti_regime,stress_breadth,active_pressure_channels,dominant_pressure_channel,dominant_pressure_value,brazil_drawdown_pressure,brazil_vol_pressure,external_brazil_pressure,global_equity_pressure,fx_pressure,vix_pressure,bsti_state,previous_bsti_state,next_bsti_state,state_changed,warning_threshold,stress_threshold
2023-09-29,0.10800523968492493,0.033101109834260393,0.0,0.042203176395392075,0.0,0.013164027030060345,0.19647355294463772,6.5491184314879245,calm,0.0,0,brazil_drawdown_pressure,0.5400261984246246,0.5400261984246246,0.22067406556173597,0.0,0.28135450930261385,0.0,0.0877601802004023,normal,warning,warning,True,15.0,33.0
2023-10-02,0.2760815226105221,0.012104320809660394,0.2839332252468093,0.0,0.028367164847238377,0.0006632948956225263,0.6011495284098527,20.038317613661757,fragile,0.3333333333333333,2,external_brazil_pressure,1.4196661262340464,1.3804076130526104,0.08069547206440263,1.4196661262340464,0.0,0.18911443231492253,0.004421965970816842,warning,normal,stress,True,15.0,33.0
2023-10-03,0.43002557804318037,0.08527248829635514,0.2656207648493882,0.27727260487579863,0.06476009976636872,0.3149402304150186,1.4378917662461097,47.92972554153699,stress,0.6666666666666666,4,brazil_drawdown_pressure,2.150127890215902,2.150127890215902,0.5684832553090343,1.3281038242469407,1.8484840325053244,0.4317339984424582,2.099601536100124,stress,warning,warning,True,15.0,33.0
2023-10-04,0.3749346392966172,0.09108841083903349,0.06375598100651295,0.0,0.4160752592862421,0.0,0.9458542904284057,31.528476347613527,fragile,0.3333333333333333,2,fx_pressure,2.7738350619082808,1.8746731964830858,0.6072560722602233,0.3187799050325647,0.0,2.7738350619082808,0.0,warning,stress,warning,True,15.0,33.0
2023-10-05,0.39735850703499787,0.04630608982596537,0.04267559244968187,0.0,0.0,0.0,0.4863401893106451,16.21133964368817,fragile,0.16666666666666666,1,brazil_drawdown_pressure,1.9867925351749893,1.9867925351749893,0.3087072655064358,0.21337796224840935,0.0,0.0,0.0,warning,warning,normal,False,15.0,33.0
2023-10-06,0.2993371335613878,0.07986320104012866,0.041525289570446024,0.0,0.024545381208762117,0.0,0.4452710053807246,14.842366846024154,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.496685667806939,1.496685667806939,0.5324213402675244,0.2076264478522301,0.0,0.1636358747250808,0.0,normal,warning,normal,True,15.0,33.0
2023-10-09,0.1927079334376555,0.10898979520854495,0.0,0.0,0.0,0.023138797748255013,0.3248365263944554,10.827884213148515,calm,0.16666666666666666,1,brazil_drawdown_pressure,0.9635396671882774,0.9635396671882774,0.726598634723633,0.0,0.0,0.0,0.1542586516550334,normal,normal,normal,False,15.0,33.0
2023-10-10,0.05906814961969836,0.06300450348332902,0.0,0.0,0.0,0.0,0.12207265310302738,4.069088436767579,calm,0.0,0,brazil_vol_pressure,0.4200300232221935,0.2953407480984918,0.4200300232221935,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-10-11,0.023521579113971125,0.0498125310392381,0.0,0.0,0.0,0.0,0.07333411015320923,2.4444703384403077,calm,0.0,0,brazil_vol_pressure,0.3320835402615873,0.11760789556985562,0.3320835402615873,0.0,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2023-10-12,0.021746617889613396,0.0480496450355182,0.21041982116436123,0.11797411883129326,0.0,0.08589541381177876,0.4840856167325649,16.13618722441883,fragile,0.3333333333333333,2,external_brazil_pressure,1.052099105821806,0.10873308944806698,0.3203309669034547,1.052099105821806,0.7864941255419551,0.0,0.5726360920785251,warning,normal,warning,True,15.0,33.0
2023-10-13,0.15404678434968141,0.05742589837617398,0.0,0.09080378835681283,0.0,0.3770270937206212,0.6793035648032895,22.643452160109646,fragile,0.3333333333333333,2,vix_pressure,2.513513958137475,0.770233921748407,0.38283932250782654,0.0,0.6053585890454188,0.0,2.513513958137475,warning,warning,normal,False,15.0,33.0
2023-10-16,0.0701334017008438,0.0803820850935041,0.0,0.0,0.0,0.0,0.1505154867943479,5.0171828931449305,calm,0.0,0,brazil_vol_pressure,0.5358805672900273,0.350667008504219,0.5358805672900273,0.0,0.0,0.0,0.0,normal,warning,normal,True,15.0,33.0
2023-10-17,0.12315187287299739,0.08672540899584415,0.06263819256713309,0.0,0.0,0.0810925963197735,0.3536080707557481,11.78693569185827,calm,0.0,0,brazil_drawdown_pressure,0.6157593643649869,0.6157593643649869,0.5781693933056277,0.31319096283566544,0.0,0.0,0.54061730879849,normal,normal,warning,False,15.0,33.0
2023-10-18,0.29715618773654945,0.18414579604554715,0.05422625608071613,0.25962626874726047,0.0,0.16377621002416362,0.9589307186342368,31.964357287807893,fragile,0.6666666666666666,4,global_equity_pressure,1.7308417916484031,1.4857809386827472,1.2276386403036477,0.27113128040358064,1.7308417916484031,0.0,1.0918414001610908,warning,normal,warning,True,15.0,33.0
2023-10-19,0.2692638578680777,0.15376937095273688,0.0,0.16103432308376123,0.058615912811017794,0.2478899490390968,0.8905734137546903,29.68578045848968,fragile,0.6666666666666666,4,vix_pressure,1.6525996602606454,1.3463192893403886,1.0251291396849125,0.0,1.0735621538917415,0.39077275207345197,1.6525996602606454,warning,warning,warning,False,15.0,33.0
2023-10-20,0.3644917823710223,0.030980392213553976,0.0,0.22406989166841643,0.004859248894530322,0.012858766489412584,0.6372600816369356,21.242002721231188,fragile,0.3333333333333333,2,brazil_drawdown_pressure,1.8224589118551113,1.8224589118551113,0.20653594809035986,0.0,1.4937992777894429,0.03239499263020215,0.08572510992941723,warning,warning,normal,False,15.0,33.0
2023-10-23,0.375165483650881,0.03218501296843708,0.02911736499515176,0.01099996843493789,0.0,0.0,0.4474678300494077,14.915594334980256,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.8758274182544048,1.8758274182544048,0.21456675312291387,0.14558682497575878,0.07333312289958593,0.0,0.0,normal,warning,normal,True,15.0,33.0
2023-10-24,0.2787390182365473,0.0754953656397374,0.0,0.0,0.0,0.0,0.3542343838762847,11.807812795876156,calm,0.16666666666666666,1,brazil_drawdown_pressure,1.3936950911827364,1.3936950911827364,0.5033024375982493,0.0,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2023-10-25,0.3542757562926442,0.0,0.0,0.25824938058569685,0.0,0.13310668365885236,0.7456318205371935,24.854394017906447,fragile,0.5,3,brazil_drawdown_pressure,1.7713787814632207,1.7713787814632207,0.0,0.0,1.7216625372379792,0.0,0.8873778910590159,warning,normal,warning,True,15.0,33.0
2023-10-26,0.14978141971259726,0.15129035230601925,0.0,0.20382637675945428,0.0,0.03754174196241355,0.5424398907404844,18.08132969134948,fragile,0.3333333333333333,2,global_equity_pressure,1.3588425117296952,0.7489070985629862,1.008602348706795,0.0,1.3588425117296952,0.0,0.2502782797494237,warning,warning,warning,False,15.0,33.0
2023-10-27,0.30574342010333583,0.1545350401624348,0.22510588890388947,0.057526232475061057,0.0,0.047433461516921356,0.7903440431616425,26.344801438721415,fragile,0.5,3,brazil_drawdown_pressure,1.528717100516679,1.528717100516679,1.0302336010828987,1.1255294445194473,0.38350821650040706,0.0,0.3162230767794757,warning,warning,warning,False,15.0,33.0
2023-10-30,0.39105459275718624,0.13412117529716952,0.3961038084436759,0.0,0.0,0.0,0.9212795764980316,30.709319216601056,fragile,0.5,3,external_brazil_pressure,1.9805190422183792,1.955272963785931,0.8941411686477969,1.9805190422183792,0.0,0.0,0.0,warning,warning,warning,False,15.0,33.0
2023-10-31,0.31463154461179194,0.07917785851566829,0.0,0.0,0.3762784865400404,0.0,0.7700878896675006,25.669596322250023,fragile,0.3333333333333333,2,fx_pressure,2.5085232436002696,1.5731577230589595,0.5278523901044553,0.0,0.0,2.5085232436002696,0.0,warning,warning,normal,False,15.0,33.0
2023-11-01,0.09736476427935267,0.12122775060084562,0.0,0.0,0.0,0.0,0.2185925148801983,7.286417162673277,calm,0.16666666666666666,1,brazil_vol_pressure,0.8081850040056375,0.48682382139676333,0.8081850040056375,0.0,0.0,0.0,0.0,normal,warning,normal,True,15.0,33.0
2023-11-02,0.09244171000027375,0.11659923617910047,0.0,0.0,0.0,0.0,0.20904094617937422,6.968031539312474,calm,0.16666666666666666,1,brazil_vol_pressure,0.7773282411940031,0.46220855000136873,0.7773282411940031,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-03,0.0,0.39690323746858625,0.0,0.0,0.0,0.0,0.39690323746858625,13.230107915619541,calm,0.16666666666666666,1,brazil_vol_pressure,2.6460215831239084,0.0,2.6460215831239084,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-06,0.0,0.3583466015394718,0.0,0.0,0.0,0.0,0.3583466015394718,11.944886717982394,calm,0.16666666666666666,1,brazil_vol_pressure,2.3889773435964785,0.0,2.3889773435964785,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-07,0.0,0.327622393796693,0.0,0.0,0.0,0.0,0.327622393796693,10.920746459889767,calm,0.16666666666666666,1,brazil_vol_pressure,2.1841492919779535,0.0,2.1841492919779535,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-08,0.0,0.27339960044929557,0.1461873673222515,0.0,0.0,0.0,0.419586967771547,13.986232259051567,calm,0.16666666666666666,1,brazil_vol_pressure,1.8226640029953038,0.0,1.8226640029953038,0.7309368366112574,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2023-11-09,0.0,0.2655110891913108,0.0,0.13405027879281528,0.1614089935473234,0.13508517929403255,0.6960555408254819,23.2018513608494,fragile,0.6666666666666666,4,brazil_vol_pressure,1.770073927942072,0.0,1.770073927942072,0.0,0.8936685252854353,1.076059956982156,0.9005678619602171,warning,normal,normal,True,15.0,33.0
2023-11-10,0.0,0.32239432884323865,0.0,0.0,0.10727830865945333,0.0,0.42967263750269197,14.32242125008973,calm,0.16666666666666666,1,brazil_vol_pressure,2.149295525621591,0.0,2.149295525621591,0.0,0.0,0.7151887243963555,0.0,normal,warning,normal,True,15.0,33.0
2023-11-13,0.0,0.2470593650109078,0.03454686677441045,0.01917322641925757,0.0,0.10248828756859481,0.4032677457731706,13.442258192439018,calm,0.16666666666666666,1,brazil_vol_pressure,1.6470624334060522,0.0,1.6470624334060522,0.17273433387205223,0.12782150946171714,0.0,0.6832552504572987,normal,normal,normal,False,15.0,33.0
2023-11-14,0.0,0.36340192629368484,0.0,0.0,0.059804923220638295,0.0,0.42320684951432314,14.106894983810772,calm,0.16666666666666666,1,brazil_vol_pressure,2.4226795086245656,0.0,2.4226795086245656,0.0,0.0,0.39869948813758865,0.0,normal,normal,normal,False,15.0,33.0
2023-11-15,0.0,0.3281495819693944,0.0,0.0,0.0,0.006893880965172937,0.3350434629345674,11.168115431152247,calm,0.16666666666666666,1,brazil_vol_pressure,2.187663879795963,0.0,2.187663879795963,0.0,0.0,0.0,0.04595920643448625,normal,normal,normal,False,15.0,33.0
2023-11-16,0.0,0.20484954369140565,0.008189664095192175,0.0,0.0,0.027006446327491804,0.24004565411408962,8.001521803802987,calm,0.16666666666666666,1,brazil_vol_pressure,1.365663624609371,0.0,1.365663624609371,0.04094832047596087,0.0,0.0,0.18004297551661202,normal,normal,normal,False,15.0,33.0
2023-11-17,0.0,0.20277178273329197,0.12570481661809485,0.0,0.012831863892756699,0.0,0.34130846324414355,11.376948774804784,calm,0.16666666666666666,1,brazil_vol_pressure,1.3518118848886131,0.0,1.3518118848886131,0.6285240830904743,0.0,0.08554575928504467,0.0,normal,normal,normal,False,15.0,33.0
2023-11-20,0.0,0.13111652587414777,0.0,0.0,0.0,0.0,0.13111652587414777,4.3705508624715925,calm,0.16666666666666666,1,brazil_vol_pressure,0.8741101724943185,0.0,0.8741101724943185,0.0,0.0,0.0,0.0,normal,normal,warning,False,15.0,33.0
2023-11-21,0.0,0.14131704176065543,0.1569205830214976,0.05149998126449024,0.14527333294435157,0.0,0.49501093899099485,16.50036463303316,fragile,0.5,3,fx_pressure,0.9684888862956772,0.0,0.9421136117377029,0.784602915107488,0.343333208429935,0.9684888862956772,0.0,warning,normal,normal,True,15.0,33.0
2023-11-22,0.0,0.13756832860502693,0.09435889340053621,0.0,0.20633014857980125,0.0,0.4382573705853644,14.608579019512147,calm,0.3333333333333333,2,fx_pressure,1.3755343238653417,0.0,0.9171221907001795,0.4717944670026811,0.0,1.3755343238653417,0.0,normal,warning,normal,True,15.0,33.0
2023-11-23,0.0,0.06699638983456427,0.01034278420155425,0.00950967009940854,0.023976014022109433,0.0022606006027728713,0.11308545876040936,3.7695152920136454,calm,0.0,0,brazil_vol_pressure,0.4466425988970952,0.0,0.4466425988970952,0.051713921007771245,0.0633978006627236,0.15984009348072956,0.015070670685152476,normal,normal,normal,False,15.0,33.0
2023-11-24,0.0,0.07579123980858213,0.015874609124825412,0.0,0.0,0.0,0.09166584893340754,3.0555282977802514,calm,0.0,0,brazil_vol_pressure,0.5052749320572142,0.0,0.5052749320572142,0.07937304562412706,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-27,0.0,0.0,0.0,0.037487115022042265,0.0,0.04680934639861139,0.08429646142065365,2.809882047355122,calm,0.0,0,vix_pressure,0.3120623093240759,0.0,0.0,0.0,0.24991410014694843,0.0,0.3120623093240759,normal,normal,normal,False,15.0,33.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-11-29,0.0,0.0,0.18848279612891694,0.01699577394578932,0.0,0.0549788933501218,0.26045746342482806,8.68191544749427,calm,0.16666666666666666,1,external_brazil_pressure,0.9424139806445846,0.0,0.0,0.9424139806445846,0.11330515963859548,0.0,0.3665259556674787,normal,normal,normal,False,15.0,33.0
2023-11-30,0.0,0.0,0.0,0.0,0.15955091465687857,0.0,0.15955091465687857,5.318363821895952,calm,0.16666666666666666,1,fx_pressure,1.0636727643791906,0.0,0.0,0.0,0.0,1.0636727643791906,0.0,normal,normal,normal,False,15.0,33.0
2023-12-01,0.0,0.0,0.0,0.0,0.08637661173747058,0.0,0.08637661173747058,2.8792203912490195,calm,0.0,0,fx_pressure,0.5758440782498039,0.0,0.0,0.0,0.0,0.5758440782498039,0.0,normal,normal,warning,False,15.0,33.0
2023-12-04,0.0,0.0,0.3361940910648508,0.10639043518356667,0.0,0.09255392722894505,0.5351384534773626,17.83794844924542,fragile,0.16666666666666666,1,external_brazil_pressure,1.680970455324254,0.0,0.0,1.680970455324254,0.7092695678904445,0.0,0.6170261815263004,warning,normal,normal,True,15.0,33.0
2023-12-05,0.0,0.0,0.0,0.01304802828211057,0.18568760667204684,0.0,0.19873563495415741,6.624521165138581,calm,0.16666666666666666,1,fx_pressure,1.2379173778136456,0.0,0.0,0.0,0.08698685521407047,1.2379173778136456,0.0,normal,warning,normal,True,15.0,33.0
2023-12-06,0.0,0.0,0.0025853911428704766,0.08278710275268004,0.0,0.0228849782524858,0.10825747214803631,3.608582404934544,calm,0.0,0,global_equity_pressure,0.5519140183512004,0.0,0.0,0.012926955714352381,0.5519140183512004,0.0,0.15256652168323867,normal,normal,normal,False,15.0,33.0
2023-12-07,0.0,0.0,0.18544298881361163,0.0,0.0,0.016224231819407332,0.20166722063301895,6.722240687767298,calm,0.16666666666666666,1,external_brazil_pressure,0.927214944068058,0.0,0.0,0.927214944068058,0.0,0.0,0.10816154546271556,normal,normal,normal,False,15.0,33.0
2023-12-08,0.0,0.0,0.0,0.0,0.04139147294341088,0.0,0.04139147294341088,1.3797157647803628,calm,0.0,0,fx_pressure,0.2759431529560726,0.0,0.0,0.0,0.0,0.2759431529560726,0.0,normal,normal,normal,False,15.0,33.0
2023-12-11,0.0,0.0,0.13568736144390842,0.0,0.0,0.05767997959683898,0.1933673410407474,6.4455780346915805,calm,0.0,0,external_brazil_pressure,0.678436807219542,0.0,0.0,0.678436807219542,0.0,0.0,0.3845331973122599,normal,normal,warning,False,15.0,33.0
2023-12-12,0.0,0.0,0.2830044967574107,0.0,0.19451570711261137,0.0,0.47752020387002203,15.917340129000735,fragile,0.3333333333333333,2,external_brazil_pressure,1.4150224837870533,0.0,0.0,1.4150224837870533,0.0,1.2967713807507426,0.0,warning,normal,normal,True,15.0,33.0
2023-12-13,0.0,0.0,0.0,0.0,0.11877649019823676,0.02742125877697589,0.14619774897521265,4.873258299173755,calm,0.16666666666666666,1,fx_pressure,0.7918432679882451,0.0,0.0,0.0,0.0,0.7918432679882451,0.18280839184650594,normal,warning,normal,True,15.0,33.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.06366169721247426,0.06366169721247426,2.122056573749142,calm,0.0,0,vix_pressure,0.4244113147498284,0.0,0.0,0.0,0.0,0.0,0.4244113147498284,normal,normal,normal,False,15.0,33.0
2023-12-15,0.0,0.0,0.22224488784801416,0.049977408298711536,0.0,0.0,0.2722222961467257,9.07407653822419,calm,0.16666666666666666,1,external_brazil_pressure,1.1112244392400707,0.0,0.0,1.1112244392400707,0.33318272199141025,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-12-18,0.0,0.0,0.0,0.0,0.018385794537627922,0.06493350710983924,0.08331930164746716,2.777310054915572,calm,0.0,0,vix_pressure,0.4328900473989283,0.0,0.0,0.0,0.0,0.12257196358418615,0.4328900473989283,normal,normal,normal,False,15.0,33.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.004667592184855024,0.004667592184855024,0.1555864061618341,calm,0.0,0,vix_pressure,0.031117281232366824,0.0,0.0,0.0,0.0,0.0,0.031117281232366824,normal,normal,warning,False,15.0,33.0
2023-12-20,0.0,0.0,0.1093751679593012,0.2923884023903803,0.0,0.26154360032727286,0.6633071706769543,22.110239022565146,fragile,0.3333333333333333,2,global_equity_pressure,1.9492560159358685,0.0,0.0,0.546875839796506,1.9492560159358685,0.0,1.743624002181819,warning,normal,normal,True,15.0,33.0
2023-12-21,0.0,0.0,0.0,0.0,0.21860536902346836,0.0015247301787662986,0.22013009920223467,7.337669973407822,calm,0.16666666666666666,1,fx_pressure,1.4573691268231224,0.0,0.0,0.0,0.0,1.4573691268231224,0.01016486785844199,normal,warning,normal,True,15.0,33.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-12-25,0.0,0.0,0.021606305380149172,0.03492151455891268,0.0,0.011842650106948788,0.06837047004601064,2.279015668200355,calm,0.0,0,global_equity_pressure,0.23281009705941788,0.0,0.0,0.10803152690074586,0.23281009705941788,0.0,0.07895100071299192,normal,normal,normal,False,15.0,33.0
2023-12-26,0.0,0.0,0.0,0.0,0.01155360338953705,0.000743731579198308,0.012297334968735358,0.4099111656245119,calm,0.0,0,fx_pressure,0.07702402259691367,0.0,0.0,0.0,0.0,0.07702402259691367,0.00495821052798872,normal,normal,normal,False,15.0,33.0
2023-12-27,0.0,0.0,0.0,0.000191530742032375,0.0,0.0,0.000191530742032375,0.006384358067745834,calm,0.0,0,global_equity_pressure,0.0012768716135491667,0.0,0.0,0.0,0.0012768716135491667,0.0,0.0,normal,normal,normal,False,15.0,33.0
2023-12-28,0.0,0.0,0.12298412908077064,0.028687411338195627,0.07294099189838193,0.02179493154315177,0.24640746386049997,8.213582128683331,calm,0.0,0,external_brazil_pressure,0.6149206454038532,0.0,0.0,0.6149206454038532,0.19124940892130418,0.48627327932254627,0.1452995436210118,normal,normal,normal,False,15.0,33.0
2023-12-29,0.0,0.0,0.05956200402977927,0.09960584373759011,0.1248527838401457,0.01419378386523361,0.29821441547274874,9.940480515758292,calm,0.16666666666666666,1,fx_pressure,0.8323518922676381,0.0,0.0,0.29781002014889635,0.6640389582506008,0.8323518922676381,0.09462522576822407,normal,normal,normal,False,15.0,33.0
2024-01-01,0.0,0.0,0.03311753202996773,0.038444200700737806,0.02520063158394808,0.016349596068778453,0.11311196038343208,3.770398679447736,calm,0.0,0,global_equity_pressure,0.25629467133825207,0.0,0.0,0.16558766014983864,0.25629467133825207,0.16800421055965387,0.10899730712518968,normal,normal,warning,False,15.0,33.0
2024-01-02,0.0,0.0,0.2586666966737915,0.15000626622309954,0.03214635158994562,0.19886900199398297,0.6396883164808196,21.322943882693988,fragile,0.5,3,vix_pressure,1.3257933466265532,0.0,0.0,1.2933334833689574,1.0000417748206636,0.21430901059963747,1.3257933466265532,warning,normal,warning,True,15.0,33.0
2024-01-03,0.0,0.0,0.0,0.19594409874005037,0.35063059094198534,0.20233104050566036,0.748905730187696,24.963524339589867,fragile,0.5,3,fx_pressure,2.337537272946569,0.0,0.0,0.0,1.3062939916003358,2.337537272946569,1.348873603371069,warning,warning,normal,False,15.0,33.0
2024-01-04,0.0,0.0,0.1748296932719586,0.09243514721315116,0.0005353798055049825,0.027089501545492296,0.29488972183610707,9.829657394536902,calm,0.16666666666666666,1,external_brazil_pressure,0.8741484663597929,0.0,0.0,0.8741484663597929,0.6162343147543411,0.0035691987033665503,0.18059667696994863,normal,warning,normal,True,15.0,33.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calm,0.0,0,brazil_drawdown_pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2024-01-08,0.0,0.0,0.2719567349515932,0.0,0.0,0.0,0.2719567349515932,9.065224498386442,calm,0.16666666666666666,1,external_brazil_pressure,1.3597836747579661,0.0,0.0,1.3597836747579661,0.0,0.0,0.0,normal,normal,normal,False,15.0,33.0
2024-01-09,0.0,0.0,0.2817945875639917,0.06047582752777574,0.05454037750260591,0.0,0.3968107925943734,13.227026419812447,calm,0.16666666666666666,1,external_brazil_pressure,1.4089729378199587,0.0,0.0,1.4089729378199587,0.403172183518505,0.3636025166840394,0.0,normal,normal,normal,False,15.0,33.0
2024-01-10,0.0,0.0,0.16288342744771292,0.0,0.18582268105212799,0.0007258145058997558,0.34943192300574066,11.647730766858022,calm,0.3333333333333333,2,fx_pressure,1.2388178736808533,0.0,0.0,0.8144171372385646,0.0,1.2388178736808533,0.004838763372665039,normal,normal,normal,False,15.0,33.0
2024-01-11,0.0,0.0,0.0,0.03938323356656222,0.0,0.0,0.03938323356656222,1.3127744522187406,calm,0.0,0,global_equity_pressure,0.26255489044374813,0.0,0.0,0.0,0.26255489044374813,0.0,0.0,normal,normal,normal,False,15.0,33.0
2024-01-12,0.0,0.0,0.0,0.016571265313718303,0.0,0.0916471825280106,0.1082184478417289,3.6072815947242964,calm,0.0,0,vix_pressure,0.610981216853404,0.0,0.0,0.0,0.11047510209145535,0.0,0.610981216853404,normal,normal,normal,False,15.0,33.0
2024-01-15,0.0,0.0,0.02061618401237431,0.0361746696912226,0.0,0.021349925750264096,0.078140779453861,2.604692648462033,calm,0.0,0,global_equity_pressure,0.24116446460815066,0.0,0.0,0.10308092006187154,0.24116446460815066,0.0,0.14233283833509397,normal,normal,stress,False,15.0,33.0
2024-01-16,0.0,0.0,0.45578550747292357,0.11667862418213046,0.05946895683609409,0.36513073759690556,0.9970638260880538,33.23546086960179,stress,0.5,3,vix_pressure,2.434204917312704,0.0,0.0,2.2789275373646176,0.7778574945475364,0.3964597122406273,2.434204917312704,stress,normal,warning,True,15.0,33.0
2024-01-17,0.02068077302439105,0.0,0.016166642399589395,0.1631100036680302,0.3039993159287984,0.2742300468322702,0.7781867818530792,25.93955939510264,fragile,0.5,3,fx_pressure,2.0266621061919894,0.10340386512195525,0.0,0.08083321199794698,1.0874000244535347,2.0266621061919894,1.8282003122151347,warning,stress,warning,True,15.0,33.0
2024-01-18,0.06532445455270451,0.0,0.3659186412571114,0.0,0.0490662503023632,0.0,0.4803093461121791,16.01031153707264,fragile,0.16666666666666666,1,external_brazil_pressure,1.8295932062855567,0.32662227276352257,0.0,1.8295932062855567,0.0,0.327108335349088,0.0,warning,warning,normal,False,15.0,33.0
2024-01-19,0.06263931685133917,0.0,0.20737387189982442,0.0,0.0,0.0,0.2700131887511636,9.000439625038787,calm,0.16666666666666666,1,external_brazil_pressure,1.036869359499122,0.31319658425669583,0.0,1.036869359499122,0.0,0.0,0.0,normal,warning,warning,True,15.0,33.0
2024-01-22,0.11993473743727501,0.0,0.3800222637709135,0.006763681593201496,0.0,0.0,0.50672068280139,16.890689426713003,fragile,0.16666666666666666,1,external_brazil_pressure,1.9001113188545675,0.599673687186375,0.0,1.9001113188545675,0.04509121062134331,0.0,0.0,warning,normal,normal,True,15.0,33.0
2024-01-23,0.049866015274944296,0.0,0.0,0.0,0.37209698149989096,0.0,0.42196299677483523,14.065433225827842,calm,0.16666666666666666,1,fx_pressure,2.4806465433326066,0.24933007637472146,0.0,0.0,0.0,2.4806465433326066,0.0,normal,warning,normal,True,15.0,33.0
2024-01-24,0.08697654331178838,0.0,0.016172058297555626,0.0389399240341464,0.0,0.20519804022627247,0.34728656586976286,11.576218862325428,calm,0.16666666666666666,1,vix_pressure,1.3679869348418165,0.43488271655894184,0.0,0.08086029148777812,0.259599493560976,0.0,1.3679869348418165,normal,normal,normal,False,15.0,33.0
2024-01-25,0.07857468884630985,0.0,0.0,0.0,0.0,0.11223046170270175,0.1908051505490116,6.360171684967053,calm,0.0,0,vix_pressure,0.7482030780180117,0.3928734442315492,0.0,0.0,0.0,0.0,0.7482030780180117,normal,normal,normal,False,15.0,33.0
2024-01-26,0.0616255973279093,0.0,0.0,0.09094249413557072,0.0,0.0,0.15256809146348002,5.085603048782668,calm,0.0,0,global_equity_pressure,0.6062832942371381,0.3081279866395465,0.0,0.0,0.6062832942371381,0.0,0.0,normal,normal,warning,False,15.0,33.0
2024-01-29,0.09378768633515412,0.0,0.3087006280043907,0.0,0.0,0.11616394832071295,0.5186522626602578,17.288408755341926,fragile,0.3333333333333333,2,external_brazil_pressure,1.5435031400219534,0.4689384316757706,0.0,1.5435031400219534,0.0,0.0,0.7744263221380864,warning,normal,warning,True,15.0,33.0
2024-01-30,0.1840645248958477,0.0,0.1390663724076218,0.07539314303034012,0.17954560393137634,0.0,0.5780696442651859,19.268988142172862,fragile,0.3333333333333333,2,fx_pressure,1.1969706928758423,0.9203226244792385,0.0,0.6953318620381089,0.5026209535356008,1.1969706928758423,0.0,warning,warning,warning,False,15.0,33.0
2024-01-31,0.1721359887608081,0.0,0.0,0.43652495563835686,0.00023135322582572412,0.3202152632471289,0.9291075608721195,30.97025202907065,fragile,0.5,3,global_equity_pressure,2.9101663709223793,0.8606799438040404,0.0,0.0,2.9101663709223793,0.001542354838838161,2.134768421647526,warning,warning,normal,False,15.0,33.0
2024-02-01,0.14456289464792685,0.0,0.0242012990069112,0.0,0.003349486871720851,0.0,0.1721136805265589,5.73712268421863,calm,0.0,0,brazil_drawdown_pressure,0.7228144732396342,0.7228144732396342,0.0,0.12100649503455599,0.0,0.022329912478139008,0.0,normal,warning,warning,True,15.0,33.0
2024-02-02,0.22428996957022496,0.0,0.5448046397273852,0.0,0.0,0.0,0.7690946092976102,25.63648697658701,fragile,0.3333333333333333,2,external_brazil_pressure,2.724023198636926,1.1214498478511248,0.0,2.724023198636926,0.0,0.0,0.0,warning,normal,normal,True,15.0,33.0
2024-02-05,0.21811940790899068,0.0,0.0,0.12965467956167465,0.084014934036664,0.0,0.4317890215073293,14.392967383577643,calm,0.3333333333333333,2,brazil_drawdown_pressure,1.0905970395449534,1.0905970395449534,0.0,0.0,0.8643645304111643,0.5600995602444268,0.0,normal,warning,normal,True,15.0,33.0
